"id","location_name","rate","member","review","date"
3412,강문해변,"5.0",친구,"강원도 동해바다 속초 해수욕장을 먼저 갔다가, 강문해변에 가게 되었는데 속초 해수욕장보다 더 좋은거 같아요! 바다 색도 너무 예쁘구 사진 찍기도 좋게 모래사장이어서 꼭 날씨 좋은날 다시 한번 가볼거에요!","20180311"
3413,강문해변,"5.0",개인,조용한 바닷가 작지만 아주 조용하면서도 푸른 바다를 볼 수 있는 명소가 아닐까 싶다. 카페들 전망도 아주 좋다.,"20180218"
3414,강문해변,"4.0",친구,바다 보고 햄버거 먹으러 가는곳 점점 정리되어 가는 느낌입니다. 규모가 아주 큰 해변은 아니지만 주차 가능한 공간도 꽤 있고 잠깐 바다 구경하기 좋은 것 같아요. 주변으로 호텔 공사중이라 나중에는 좀 북적북적 해 질 수도 있을것 같네요.,"20171209"
3415,강문해변,"5.0",개인,"커피가 유명한 해변 경포해변가 인접해있는 해변으로 횟집과 커피 하우스가 있습니다
씨마크 호텔 옆 해변입니다
인근에 리조텔 공사가 한창이고요
해변 솔숲길을 걸으면 안목 커피거리까지 연결됩니다
넉넉한 시간을 갖고 해변을 따라 걸으며 하얀 파도와 솔향기를 느낄수 있는 호젓 한 산책길입니다","20171019"
3416,강문해변,"5.0",커플,동전 던지기 물회집에서 친구들과 한 사발씩하고 강문해변 산책했습니다. 구름다리 같은 곳이 있는데 동전 500원짜리 하나씩 던지면서 소원빌었어요. 소박하게 바닷가 나들이 하시기에 좋습니다.,"20170927"
3417,강문해변,"4.0","","걷기 좋은 해변은 멋진 모래와 조개로 가득합니다. 동해의 물은 거대한 파도와 함께 수영하기에는 차갑지 만, 그곳에있는 것은 좋은 경험이었습니다. 해변에서 일몰이 아름답고 고급 호텔과 저렴한 호텔 및 연금이 있습니다. 많은 커피 숍과 작은 식당을 즐길 수 있습니다.","20190827"
3418,강문해변,"5.0",비지니스,방문 할 곳 나는 커피 숍이 환상적이라는 2018 년 올림픽 기간 중 두 달을 비즈니스에서 보냈다. 특히 빨간색 / 검은 색 이탈리아 사슬이 있습니다. 직원들은 참여하고 해석하고 회람하는 것을 매우 기뻐했습니다. . . . 내 말은 그들이 위대하다.,"20180614"
3419,원주 한지테마파크,"3.0","",쏘쏘 한지에 대해 볼 수 있는 한지테마파크! 마지막에 만드는 체험이 있었는데 저는 그냥 그랬고 아이들이 간다면 좋아할거 같은 곳이에요~,"20191212"
3420,원주 한지테마파크,"5.0",가족,아이가 있는 가족이 나들이 하기 좋은곳 원주한지테마마크는 한지전시관과 주변 공원으로 이루어져 있는데 도심 속 공원이라 아이와 자주갑니다. 특히 어린이날 행사가 다채롭고 한지문화재 기간에는 기획전시물의 작품수준이 상당합니다,"20190629"
3421,원주 한지테마파크,"3.0",가족,"한지보러 한지축제할때 한번쯤 가보면 좋을 듯함
그러나 딱히 특별한 게 없어서 자주 가진 않게되고 사람들도 많이 없음 꽃필때 가면 이쁨","20190626"
3422,원주 한지테마파크,"4.0","","원주 도심속 한지테마파크 원주시 무실동(한지공원로)에 위치한 한지테마파크는 이름대로 한지를 테마로 한 공예, 민속품을 볼 수 있을 뿐만 아니라 종이와 한지의 역사를 볼 수도 있습니다. 공예체험을 할 수도 있지요.","20190316"
3423,원주 한지테마파크,"4.0",개인,"특화된 관광지 원주가 조선시대 강원감영이 있었던 곳임에도 복원된 몇 동의 작은 건물 제외하곤 수백년 도시의 느낌이라곤 없는 아쉬움이 큽니다. 원주가 고유명사화된 전주한지 이상의 원주한지로 조선시대 명성을 누렸다고 합니다. 프랑스의 루브르박물관 소장의 유물 복원에 원주한지가 사용되었다고 할만큼 그 가치가 뛰어난데. 일본의 소도시에서 수백년동안 “화지”의 명맥을 잘 잇고 일본 실생활에서 화지(창호, 문구 등)가 많아 사용되곤 있어 우리로선 아쉬운데요 그럼에도 박물관 기능과 교육 기능도 하고 있어 좋아요. 일년에 요즘 몇 차례 한지축제하는것같아요 개인적으론 한지로 만든 등을 좋아해서 구입했는데. 만족합니다. 원주에 오시면 가볍게 들러보세요","20180120"
3424,원주 한지테마파크,"5.0",가족,"무료 입장. 잘 되어 있음. 좋아요 원주시에 있는 박물관
생각 보다 잘 만들었네요
무료 입장. 좋아요
조용한 한지 박물관 ~~~~~~~~!!!","20170818"
3425,원주 한지테마파크,"4.0",친구,"위치가 좋아요 위치가 원주 거의 중앙에 있다 보니 어디에서도 접근성이 좋습니다.
단점은 행사를 안할때는 박물관만 이용이 가능한데 생각보다 볼거리가 많이 없다보니 보는데 오랜 시간이 걸리지는 않습니다.
한지 박물관 다보고 옆의 카페에서 한잔하면서 주말에 시간 보내기 좋습니다","20170304"
3426,원주 한지테마파크,"5.0",커플,"한지 테마 파크 원주 한지테마파크
강원도 원주 한지공원길 151
테마파크 내부에는 한지에 관한 각종 전시물을 볼 수 있습니다.
외부는 공원으로 산책하기에도 좋습니다.","20160507"
3427,원주 한지테마파크,"4.0","","아이들과 함께 하면 좋은 곳입니다! 다양하게 체험을 할 수 있는 부분이 있어서
어린 아니들과 함께가면 재미있게 잘 구경할 수 있는 곳인 것 같아요","20160213"
3428,원주 한지테마파크,"4.0",가족,"저학년 체험하기 좋아요 원주 여행하며 잠시 들르기에 좋은 장소입니다. 입장료가 있다고 들었는데 제가 갔을때는 무슨일인지 무료라고 했습니다. 1,2층 관람하고 간단한 체험도 할 수 있어 저학년 아이와 함께하기 좋았습니다.","20160111"
3429,원주 한지테마파크,"5.0","","아이들과 함께하기좋은곳 원주시내권에 위치해 근접성이 좋고, 깔끔하게 구비되어있는
전시품들이 아이들어른들 모두를 즐겁게합니다
가을에하는 한지축제또한 볼만하구요
저희가족은 자주애용한답니다^^","20151229"
3430,원주 한지테마파크,"5.0","","한지축제할때 꼭 가보세요 원주에서 가장 유명한 축제인 한지축제가 열리는 곳이에요. 가끔 벼룩시장이 열리기도 해요. 무료, 유료 공간이 나뉘어져 있고 카페도 있어 차 한잔 하면서 산책하기 좋습니다.","20151220"
3431,원주 한지테마파크,"5.0",커플,아이들 체험~ 소소히 바람쐬러 가기 좋아요~ 아이들 데려가서 간단한 체험도 하고~가족 나들이로 추천합니다~,"20150916"
3432,원주 한지테마파크,"3.0",개인,"외국인이 좋아할 법한 장소! 집 앞에 있어서 가끔 들렸는데 건물이 신기하고 볼 거리가 많습니다.
한국의 전통 종이를 볼 수 있다는것이 큰 장점인 것 같습니다. 외국인들이 좋아할 것 같습니다.","20150911"
3433,원주 한지테마파크,"5.0","",도심속 휴식 원주의 무실동과 단관택지를 연결하는 곳에 위치해 있어 주말이나 평일 저녁에 볼일 보러 갔다 자주 들리는 곳이다.,"20150831"
3434,원주 한지테마파크,"3.0",가족,"한지를 주제로 한 테마파크 한지에 대한 모든 것들을 망라한 박물관 같은 곳.
유료, 무료 전시관이 있고, 입구에 간단한 상품 파는 곳.
아이들 데리고 한번쯤 가 볼만한 곳.","20150820"
3435,원주 한지테마파크,"5.0",가족,"Good! 가족과 함께 좋은곳입니다. 특히, 아이들 교육에 매우 좋습니다. 전시품들도 뛰어납니다. 한지 제작 과정을 매우 자세히 볼 수 있습니다.","20150808"
3436,원주 한지테마파크,"4.0","","종이의 테마 파크?Hanji Theme park 여기 종이의 산지 Wonjyu원주에서는, Paper festival 이 있고, 패션쇼, 워크숍, 전람회 등, 「종이를 테마」로 수많은 이벤트가 있고 즐길 수 있습니다. 일본의 미노 시와 제휴하여 교류를 하고 있습니다. 패션쇼에서는 종이로 만들어진 멋진 패션이 한국 모델의 아름다움도 눈길을 끕니다.","20100911"
3437,원주 한지테마파크,"4.0","",재미있는 종이 박물관 방문할만한 가치가있는 흥미로운 제지 박물관이 있습니다. 유명한한지입니다. 그 당시에는 방에 작은 상자를 만드는 작은 아이들이 있었고 그것을 보는 것이 즐거웠습니다. 박물관은 많은 예제로 매우 흥미 롭습니다. 한지로 만든 아름다운 팬을 구입 한 좋은 카페와 상점도 있습니다. 사랑스러운 기념품.,"20191027"
3438,원주 한지테마파크,"4.0","","이 흥미로운 경험 한지는 한국의 전통 수제 종이입니다. 뽕나무의 껍질로 만들어져
이 특별한 종이로 램프를 만드는 것은 어떻습니까?
이 흥미로운 경험은 방금 나의 여행을 놀라게 만들었습니다.
나는 원주를 잊지 않을 것이다.
원주의한지 박물관에서한지 종이 등 제작을 체험 할 수 있습니다. 종이 보석 상자와 같은 종이 종류가 너무 많습니다. . . . . 여행하는 동안 즐겁게 놀자.
램프 만들기를 배우는 데 15,000 원이 필요하다
원주한지 박물관에서 ""종이는 천 년 동안 지속되고 실크는 500 년 동안 지속됩니다""
그리고 나는 종이 램프를 만드는 재미있는 시간을 보냈습니다. 쉬워 보이지만
더 많은 한국 여행 명소를 보려면 내 IG를 따르십시오
","20191024"
3439,원주 한지테마파크,"5.0",친구,로비에있다. 선물 가게와 카페는 건물 로비에 있습니다. 한지가 만들어져 종이 상자를 만들어야 해. 우리는 정말로 즐긴다.,"20181022"
3440,원주 한지테마파크,"4.0",개인,"한지 박물관 / 갤러리 / 워크샵 나는이 장소를 4 일간의 동부 한국 여행 중에 투어 그룹의 일원으로 방문했다. 테마 파크는 아니었지만 뽕나무 껍질로 만든한지에 관한 박물관 / 갤러리 / 워크샵이 더 많았습니다.

우리는한지가 어떻게 만들어 졌는지에 대한 시연을 보았고 종이 보석 상자를 만들어야했습니다. 한지 역사에 관한 흥미로운 박물관이 있습니다. 한자로 만든 놀라운 전시품이 전시 된 갤러리도 있습니다. 선물 가게와 카페는 건물 로비에 있습니다.","20180724"
3441,원주 한지테마파크,"4.0",친구,"한지의 만들기 이 아주 흥미로운 곳, 카페, 선물 상점, 박물관 및 선박의 도착시간과 다른 간에 픽업을 원하시면 서비스를 예약하실때 용지 프로젝트를 수행하는 설정 클래스 객실. 아이들을 위한 귀여운 Lil Profects. 이러한 잡동사니를 파는 상자, 화면 및 물을 사용하여 실제로 한지.","20180712"
3442,홍천 은행나무 숲,"4.0",가족,"은행나무가 아름다운곳 개인이 꾸몄다기에 너무 잘 만들어놨음.
나무 심은 스토리가 어울러져 너무 감동임.
다만 숲이 깊숙히 있어서 가늘길이 꼬불꼬불 쉽지많은 않음.","20181025"
3443,홍천 은행나무 숲,"5.0",가족,"홍천 은행나무 숲 홍천 은행나무숲을 들렀다
도로를 달리는 것만으로도 힐링이 되는...
차창 밖으로 보이는 풍경은 세상 모든 고민을 없에주고...
차창밖에서 들어오는 맑은 숲의 공기는 내 몸 구석구석으로 침투하여 만가지 병을 낮게해주는 느낌이더라...
삼봉약수에 들러 약수를 한잔하니 내 몸속의 모든 장기를 깨끗히 청소 해주는 느낌이 듭니다...","20180701"
3444,홍천 은행나무 숲,"4.0",가족,"단풍이 있는 가을이 기대된다면.. 수도권에서 당일치기로 가기는 좀 먼곳입니다만, 추천할 만 한 곳입니다.

사랑하는 가족이나 가족이 될 사람과 한번 가는게 좋은 듯 싶네요

수백그루의 은행나무가 노랗게 물든 경관이 정말 아름답습니다. 물론 방문년도의 기상상태에 따라 은행단풍의 아름다움과 시기를 맞추지 못한다는 어려움이 있지만..

가면서 오면서 도로에서 가을이 오는 것을 느끼고, 노란 은행잎을 배경으로 사진을 찍으면
풍경때문인지 상당히 괜찮은 사진을 얻을 수 있습니다.
","20180306"
3445,홍천 은행나무 숲,"3.0",가족,"홍천 은행나무 숲 올해 10월에 두 번을 다녀왔다. 10월 초 연휴때는 동해안을 갔다가 오는길에 들렀는데 아직 노란 잎이 많지 않아 기대 이하였다. 10월 하순에 또 한 번 갔었는데 이번에는 잎이 거의 다 져서 또 기대 이하였다. 개인적으로는 10월 중순경에 가는 것이 좋으리라 생각한다.
3년전에도 온적이 있었는데 그때와는 달리 지금은 입구에 주차장도 준비되어 있었다. 확실히 시간이 지나면서 입소문이 나서 유명해지면 소소하고 조용한 멋은 없어지는 것 같다. 대신 입구에 먹거리 판매대가 많아 확실히 지역경제에도 보탬이 되는 것 같다.","20171108"
3446,홍천 은행나무 숲,"3.0",가족,사진은 잘 나옵니다 일단 유아 동반하신분들 가는 길이 오프로드인 곳들이 좀 있어서 유모차로 가기 좀 짜증납니다. 주차도 원래 주차장은 너무 좁아서 길가에 다들 대다보니 성수기에는 멀리 대고 한참 걸어가야되요. 사진은 잘 나오는데 생각보다 되게 좁아요..일부러 찾아갈 필요가 있을까 싶네요,"20171103"
3447,홍천 은행나무 숲,"4.0",친구,"은행나무를 보고싶다면 지난 10월에 갔던 홍천 은행나무숲,, 마지막주에 가서 은행잎이 많이 떨어지긴 했지만 그래도 너무 예쁘게 물든 은행나무들,, 사이에서 멋지고 예쁜사진 많이 찍고, 숲 안에서 친구랑 세상 즐겁게 놀다 왔습니다.","20161115"
3448,홍천 은행나무 숲,"5.0","","노랗게 물든 은행나무 숲 요즘 한창 은행잎들이 노랗게 물들었다는 소식을 듣고 달려간곳
역시나 빠른 녀석들은 떨어지고 늦은 녀석들은 아직 파릇 파릇...
초록과 노랑이 공존하는 때였지만
안쪽으로는 노랑 노랑이 정말 좋았어요...
일정하게 나무를 심어 놓아 보기도 좋았구요..","20161026"
3449,용평 리조트 곤돌라,"5.0",친구,슬로프만 타다가 산을 생각하게 되는 곳 곤돌라 타고 정상에 가면 내가 서 있는 산의 새로운 모습을 보면서 스키장에서와는 전혀 다른 느낌을 받게 됩니다. 다만 대부분 스키 시즌에 갈 테고 따라서 이용객들이 많을 것이기 때문에 오래 조용히 감상하기는 힘들다는 점을 감안해야 합니다. 어차피 리조트의 일부니까요.,"20190422"
3450,용평 리조트 곤돌라,"5.0",가족,"블루투스 연결이 되는 곤돌라 스키장에 가면 항상 음악이 스피커에서 흘러 나왔습니다만, 몇 년전부터 용평에서는 음악이 나오지 않더군요. 조용한 산에서 스키를 즐기는 게 좋기도 하고 가끔은 아쉽기도 했는데...
용평의 곤돌라에서는 내 폰에 있는 음악을 들을 수 있습니다. 곤돌라 번호로 BT연결을 하면 내 폰의 음악을 곤돌라에 있는 스피커로 들을 수 있어요!!!
물론 다른 분들과 함께 탔다다면 자제 해야 하겠지만, 친구들이나 가족하고만 탑승을 했다면 매우 유용합니다.","20190322"
3451,용평 리조트 곤돌라,"4.0",가족,"여름 겨울 다 타봤는데, 전 여름이 더 좋아요~ 여름 겨울 용평리조트 놀러갈 때마다 기회가 돼서 타보긴했는데, 겨울보다 여름이 더 청량하고 시원해요~ 안그래도 시원한 강원도에서더 높은쪽으로 올라가니 시원하고, 경치도 좋구요! 제 기억엔 위에 카페도 있었던거 같아요 차 한 잔 하고 내려오세요~","20190114"
3452,용평 리조트 곤돌라,"5.0",커플,시원한 전경 관광객들도 경치보려고 곤돌라 많이 타세요~산 꼭대기에 곤돌라로 편하게 올라가서 전경을 보면 속이 뻥~ 뚫리는 기분입니다. 스키장내에 있어서 스키장 구경과 먹거리가 다양하게 있어서 편의시설도 좋아요,"20180226"
3453,용평 리조트 곤돌라,"5.0",커플,"멋진 경치를 감상할 수 있는 곳 :) 드라마 '도깨비'로 더 유명해진 곳입니다. 곤돌라는 왕복 40분정도 소요되고, 각종 카드할인 덕분에 현장에서 할인가로 입장권을 구매할 수 있었습니다. 곤돌라를 타는 시간이 길고, 천천히 움직이기때문에 여유롭게 풍경을 즐길 수 있었습니다. 정상에 도착하면 가슴이 탁 트이는 시원한 뷰를 볼 수 있고, 규모는 작지만 하늘정원도 산책할 수 있습니다. 간단한 간식도 팔고, 카페도 있어서 차 한잔의 여유도 가질 수 있습니다.","20171203"
3454,평창올림픽시장,"4.0",가족,"배추전 맛있어요~ 천원짜리 배추전 파시는 할머니들 여러분 계셨는데, 저희 초입에서 한 번 사먹고 중턱에서 한 번 더 사먹었는데 두 번 다 맛있었어요~ 포장하지말고 그냥 그자리에서 잘라주시는거 먹으면 더 맛날거같아요~~","20190114"
3455,평창올림픽시장,"4.0",친구,"평창읍내 메밀전병 맛있게 먹을 수 시장입니다. 평창 읍내 조그마한 곳에 시장 구경 나갔어요~
메밀전병집들이 많아요~
기름 냄새 솔솔~
메밀전병 먹으러 평창 시장 구경 한번 가보세요","20170816"
3456,평창올림픽시장,"4.0",커플,"평창올림픽 시장 5일장 풍경과 평창시장 먹거리 평창 올림픽 시장 5일장 풍경과 평창시장 먹거리

지인덕에 이지역을 적지 않게 지나갔어도
그간 한번도 들러 보지 못해 아쉬였는데

여행을 마치고 집으로 향하는길
평창5일장이 있다는 소식을 접하고
조금 이른 오전 시간에 평창시장을 잠시 들어 봤습니다

이른시간이지만
벌써 도로 갓길에는 지역주민분들 차로 가득합니다


멀리서도 오늘이 5일장날 이구나
느낄수 있게 분주해 보이는군요
이제 시장 입구로 들어 설까 합니다

주소 : 강원도 평창군 평창읍 평창시장1길 10
지번 : 강원도 평창군 평창읍 하리 55-7

평창올림픽 시장은 상설 전통시장으로
광복 이후 형성이 되어 1974년부터 메밀 부치기를 팔기 시작했다고 하고

평창동계올림픽이 확정된 후
올림픽시장으로 개명되
특성화 시장으로 운영되고 있다고 하네요

꾸준히 퀄리티를 높이고 발전시키기고 있는
시장 중 하나라고 합니다

평창읍은 5와 0 으로 끝나는 날
5일장이 서고

5일장이 서는 날에는 강원도 평창의 먹거리가
방문객분들을 기다리고 있답니다

생활공구, 농기구, 싱싱한 야채, 채소 생활용품
옷가지들이 시골 장터의 멋을 듬뿍 안겨 주네요

강원도는 역시 올챙이국수죠 ^^
한 번쯤 먹어 볼만한 향토 음식이죠
생선들도 산골 손님들을 맞이할 준비가 되어 있습니다

시골 장터 풍경을 즐기면서
길을 따라 쭉 ~~ 들어가고 있습니다

농기구가 메인에 나와 있는 철물점을 지나면 ...
강원도의 먹거리를 즐길 수 있는
음식점을 만날수 있습니다

음식 먹기 전 시장 내 화장실을 먼저 다녀왔는데
화장실 청결 상태는 그리 나쁘진 않았습니다

한참 시장 손님들을 맞이하려
음식을 만들고 계시네요

인심 좋아 보이시는 가게에
자리를 잡아 봅니다

평창 먹거리 가격은 비싼 건 없습니다
대략 일만 원 전후로 먹거리를 알차게 즐기실 수 있답니다

특성화 시장으로의 노력들도 보이네요

첫 번째로 감자전 나왔네요
찰기 있는 쫀쫀한 맛은 정말 일품입니다

참고로 5월 말일쯤 메밀 부치기 축제가 열리고 있고

알찬 체험행사도 있다니
잊지 말고 참여해 보세요

메밀 전병과 부치기입니다
배추가 들어 있는 메밀 부치기

당면이 들어 있는 메밀 전병
막걸리 생각나게 하는 맛입니다

강원도 향토 음식을 먹었지만
또 그냥 갈 수는 없기에

수수부꾸미는 포장 ^^
서울 가는 자동차 속에서
간식으로 그만이더군요

올림픽의 메카 평창군에 소속된 시장은
읍내장(5, 10일), 미탄장(3, 8일), 동면장(4, 9일) 등 3개 이니 참고하셔서
강원도의 풍미를 온몸으로 느껴 보세요
","20170628"
3457,평창올림픽시장,"4.0",친구,"메밀전은 평창올림픽시장에서! 메밀전, 수수부꾸미, 올갱이국수를 저렴한 가격으로 배부르게 먹었습니다. 물론 맛도 좋았습니다!","20170606"
3458,평창올림픽시장,"5.0",친구,평창 올림픽 마켓 - 2018 년 게임에서 한국 전통 시장 특집 매우 상업적인 스포츠 행사 기간 동안 평창 올림픽 시장을 방문하여 한국의 전통과 문화를 경험 한 것은 대단한 것입니다. 게임을 마친 후에는 방문하기 좋은 곳으로 남을 것입니다.,"20180511"
3459,평창올림픽시장,"5.0",비지니스,평창 올림픽 시장(한국 전통 시장) 그것은 평창 올림픽 시장을 방문하여 한국의 전통과 문화를 회의를 즐거움. 또한 특히 음식 한국 문화를 최고의 경험이었습니다. 사람들은 인정많은 그래서. 정말 이 곳을 정말 좋아한다.,"20171229"
3460,평창올림픽시장,"5.0",친구,정통 한국 전통 시장 평창 올림픽 시장 내가 가본 가장 전통 시장. 함께 한방 찾아 전통 음식을 위한 놀라운 찾습니다. 경험을 위에 일부 눈발을 보았던 듯합니다. 장소는 잡을 수 있습니다. 항상 눈이 덮인. 방문을 합니다.,"20171229"
3461,평창올림픽시장,"5.0",비지니스,"좋은 장소, 좋은 사람들! 시장 훌륭하고 특히 메밀 음식 많은 음식! 사람들은 또한 좋은 아주 친절했습니다!","20171226"
3462,평창올림픽시장,"5.0",친구,평창 시장. It 식사를 즐길 좋은 경험이 시장 여행을 했습니다. 이 상점주들과 비즈니스 스타일의 따뜻하게 고객을 만족시킬 독특한.,"20171224"
3463,피크아일랜드,"3.0","","아담 사이즈의 시설 미취학 아이들 수준에 맞는 놀이 시설이지만, 락스 냄새는 코로나때문에 사람이 적어서인지 심하니 않았읍니다. 어른들용으로 물맛사지 공간이 넉넉해서 시간 때우기는 괜찮네요. 찜질방도 있어서 어르신들도 괜찮읍니다.","20201107"
3464,피크아일랜드,"2.0",가족,"피크아일랜드 워터파크 수질은 별로 좋지 않습니다.
물안경끼고 물 속을 보아도 뿌옇네요..
구내 음식점들은 양도, 맛도 최악입니다.
으나 성인들도 구명조끼를 입지 않으면 못 들어갑니다.","20190818"
3465,피크아일랜드,"4.0",가족,"여름 용평리조트 놀거리 용평리조트 여름에 가면 루지도 생겼고, 곤돌라도 타고 할 거 많아지긴 했는데, 그래도 아직까진 피크아일랜드가 원탑인거같아요~ 다른 워터파크 시설에 비해서는 조금 떨어지는 편이긴 해도, 사람없고 덜 북적이는건 좋아요~","20190114"
3466,피크아일랜드,"4.0",가족,아이들이 놀만해서 좋네요. 아이들과 여러 워터파크를 가봤는데 대부분 구성은 비슷해요. 작은 파도풀과 유수풀 그리고 얕은 유아풀과 미끄럼틀 정도인데요. 여기는 유수풀에 키제한이 없어서 작은 아이들도 튜브태워서 다닐 수 있어서 좋았습니다. 시설 자체가 커보이지는 않고 살짝 오래된 느낌이 나기는 해요.,"20180729"
3467,피크아일랜드,"5.0",가족,아이들이 놀기 좋아요. 5살 아이가 너무 좋아했던 곳이예요. 아이들이 놀기 너무 좋아서 집에 가기 싫어했던 곳이예요,"20180121"
3468,피크아일랜드,"5.0",가족,온가족이 다함께 용평 리조트에 있는 온가족이 함께 할 수 있는 워터 파크 입니다. 특히 할인 받을수 있는 카드가 많이 있으니 꼭 확인하시고 가족이 함께 하세요,"20160812"
3469,피크아일랜드,"4.0",가족,용평리조트에서 놀기 좋습니다. 평창의 아주 큰 리조트인 용평리조트 안에 있는 워터파크입니다. 워터파크는 제법 규모가 크고 꾸준히 시설 관리를 해 온 듯 하지만 시간의 힘을 거스르지는 못하는 거 같습니다. 인근의 오션 700과 비교해서 조금 더 큰 청소년이 있다면 적당하다는 생각이 들었습니다.,"20160313"
3470,피크아일랜드,"4.0",가족,"규모는 크지 않지만 다양한 시설이 있습니다. 유수풀, 파도풀, 워터슬라이드, 스파풀, 노천탕 등 다양한 시설이 옹기종기 모여 있습니다.
사람이 별로 없어서 실컷 놀았는데, 사람이 많으면 무척 붐비고 좁을 듯 합니다.
겨울에 눈 맞으며 다양한 야외 스파를 즐길 수 있어서 좋았습니다.
단, 노천탕까지 가는 길이 천막을 쳐놨음에도 무척 발이 시리고 춥습니다.
워터 슬라이드가 재밌었는데, 조명이 없는 깜깜한 구간이 너무 길어 오히려 재미를 떨어뜨리는 듯 합니다.
야외에 있는 워터 슬라이드는 겨울이라 운영하지 않아서 아쉬웠어요.
유수풀은 흐름이 좀 느린 감이 있습니다.
시설 대비 가격이 좀 비쌉니다. 용평리조트 투숙객 할인, 카드 할인 등 40% 할인 받아도 비싸요.
","20160301"
3471,피크아일랜드,"5.0",가족,"한겨울에 워터파크 숙소는 알펜시아였지만 워터파크는 용평으로 갔는데, 탁월한 선택이었습니다.
규모나 시설면에서 만족스러웠습니다. 특히 아이가 유수풀을 너무 재미있어했네요.","20151228"
3472,피크아일랜드,"5.0",가족,초등저학년 놀기에 괜챦은 슬라이드들 초등 저학년 놀기에 괜챦은 슬라이드들이 많이 있습니다. 날에 따라 다른데 어느날은 관광객이 대형버스로 너무 몰리는 날이 있습니다. 대신 그 다음날은 별로 없고 한적했습니다. 날에 따라 다른 듯 합니다.,"20151209"
3473,피크아일랜드,"4.0",가족,"용평을 4계절 즐길 수 있는 곳으로 만들어줌 매우 작은 규모의 워터파크이지만 있을 것은 다 있어요.

유수풀, 파도풀, 슬라이드, 자꾸지 등등등

아이들이 초등 고학년 이상이면 시시해할 지 몰라도 그 이하 연령대에는 딱이네요.

규모가 좁아서 애들 놀 때 한 눈에 들어오는 것도 좋아요.","20151209"
3474,피크아일랜드,"3.0",친구,겨울 겨울에 방문해서 실내 시설만 이용했고 실내가 크지 않아서 길게 놀지 못하겠더라고요~~ 한 한 두시간만 놀다 나왔네요 ^^;;,"20151128"
3475,피크아일랜드,"5.0",가족,"용평에 스키장 안가도 워터파크 가면 되요~ 용평리조트에 워터파크 있는 건 아시죠? 아마도 스키 비시즌에 관광객 유치를 위해서 만든 거 같습니다. 그렇지만 아주 맘에 드네요. 그렇게 큰 규모는 아닙니다만, 아이들과 재미있게 놀기에는 아주 좋은 거 같습니다. 조금 큰 애들이 어트랙션 위주로 놀기에는 좀 재미 없을 지도...유아나 초등생 부모님 두신 부모들은 좋을 듯 하네요. 용평의 맑은 공기와 평창의 멋진 자연을 같이 느끼시면서 워터파크 가시는 것도 나쁘지 않을 듯 하네요. 가장 좋은 건 서울 경기 지역의 워터파크 보다 사람이 많이 없어요. 사람들이 바글바글하지 않아서 더욱 한적하게 휴가를 가족들과 보낸 수 있는 거 같습니다.","20151014"
3476,피크아일랜드,"3.0",가족,아이들과 같이 용평리조트에 묵으면서 놀기 딱 좋은곳~ 용평리조트에 묵으면서 아이들과 같이 여름에 물놀이하기에는 딱 좋아요. 서울에 있는 워터파크처럼 그렇게 크지는 않지만 아기자기하게 놀기에 딱 좋고 그렇다고 그렇게 작은 크기도 아니였어요. 느낌은 쾌적하게 아이들과 너무 힘들지 않게 놀 수 있는 그런 규모라고 할까요? 물도 너무 깨끗해 보이고 어떤 워터파크는 너무 좁고 생각외로 쾌적하지 않은 느낌이 들어서 별로인데 피크아일랜드는 다음에 또 오고 싶은 마음이 들 정도로 쾌적하고 괜찮았어요. 사우나도 좋고 추천합니다~,"20150930"
3477,피크아일랜드,"5.0",가족,합리적인 가격 아이가 아직 어린 저희집은 여기가 다른 워터파크보다 훨씬더 좋았습니다. 콘도에서도 가깝고 가격도 합리적이여서 만족합니다.,"20150830"
3478,피크아일랜드,"5.0",가족,시설 좋았어요 리조트 안에 있는 피크 아일랜드. 시설도 좋았고 대신 수질에 좀 신경을 써야 할 필요가 있어 보임,"20150811"
3479,피크아일랜드,"4.0",가족,적당한 크기에 워터파크 ~ 4살 아이데리고가서 놀았는데 딱 좋았어요. 오히려 큰곳에서는 잘 못놀았는데 여기가 저희아이가 놀기엔 너무 좋았어요 ~~,"20150811"
